시도명,시군구명,도로명,소재지지번주소,횡단보도관리번호,위도,경도,신고수,학교수,어린이시설수,노인시설수,아파트세대수,cctv수,버스정류장수,횡단보도폭,횡단보도연장,차로수,predict
대전광역시,대덕구,석봉로58번길,대전광역시대덕구석봉동357-5,1468,36.44731397,127.428283,6,8,6,2,4444,0.0,0,4.0,4.7,1,5
대전광역시,대덕구,신탄진로,대전광역시대덕구석봉동733,1469,36.44706475,127.4295732,82,9,6,2,4444,1.0,1,8.7,28.5,7,4
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동751,1470,36.44747095,127.4258547,25,7,7,3,4444,0.0,0,3.9,5.8,2,5
대전광역시,대덕구,석봉로,대전광역시대덕구석봉동748,1471,36.44738852,127.4259497,25,7,7,3,4444,0.0,0,7.9,9.7,4,2
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동751,1472,36.44747095,127.4258547,25,7,7,3,4444,0.0,0,3.9,5.8,2,5
대전광역시,대덕구,석봉로,대전광역시대덕구석봉동748,1473,36.44738374,127.4257653,27,7,7,3,4444,0.0,0,7.7,9.6,4,2
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동752,1474,36.44633315,127.4258664,14,7,7,3,4444,0.0,0,3.7,4.1,2,5
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동768,1475,36.44502355,127.4258779,23,6,9,2,4444,0.0,1,3.9,5.7,2,5
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동752,1476,36.44515905,127.4258819,23,6,9,2,4444,0.0,1,3.6,5.2,2,5
대전광역시,대덕구,신탄진로,대전광역시대덕구석봉동145-17,1477,36.44946845,127.4289351,47,9,6,1,4444,1.0,2,3.0,7.0,1,6
대전광역시,대덕구,신탄진로,대전광역시대덕구석봉동733,1478,36.44990728,127.4289287,72,8,5,1,4444,1.0,2,3.5,5.6,2,6
대전광역시,대덕구,신탄진로,대전광역시대덕구석봉동733,1479,36.44956945,127.4291078,62,8,6,1,4444,1.0,2,8.1,7.0,8,4
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동736,1480,36.44776356,127.4318274,37,9,6,1,2855,0.0,2,6.1,20.1,6,4
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동155-57,1481,36.44761979,127.4316609,23,9,6,1,2855,0.0,2,2.1,2.6,1,5
대전광역시,대덕구,신탄진동로8번길,대전광역시대덕구석봉동745,1482,36.44740129,127.4303952,6,9,6,2,4444,1.0,1,2.2,5.5,1,6
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동154-10,1483,36.44779589,127.4313216,15,9,6,1,2855,0.0,1,1.9,6.1,1,5
대전광역시,대덕구,신탄진동로23번길,대전광역시대덕구신탄진동736,1484,36.44790302,127.4319163,42,9,6,1,2855,0.0,2,4.4,9.3,2,5
대전광역시,대덕구,신탄진동로24번길,대전광역시대덕구신탄진동738,1485,36.44763764,127.4319853,34,9,6,1,2855,0.0,2,4.0,7.8,2,5
대전광역시,대덕구,신탄진동로42번길,대전광역시대덕구신탄진동744,1486,36.44746376,127.4341138,7,6,4,1,2855,1.0,2,4.0,7.4,1,6
대전광역시,대덕구,신탄진동로42번길,대전광역시대덕구신탄진동744,1487,36.44714081,127.4341964,7,6,4,1,2855,0.0,2,4.0,3.9,1,5
대전광역시,대덕구,신탄진로762번길,대전광역시대덕구신탄진동744,1488,36.44623993,127.4344827,4,6,4,1,2855,0.0,0,4.0,5.1,1,5
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동737,1489,36.44781592,127.4321265,31,8,6,1,2855,0.0,1,8.0,11.5,4,5
대전광역시,대덕구,신탄진동로35번길,대전광역시대덕구신탄진동743,1490,36.44811013,127.4333392,13,7,4,1,2855,0.0,2,3.9,5.2,1,5
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동737,1491,36.44801444,127.4332641,10,7,4,1,2855,0.0,2,7.9,9.9,4,5
대전광역시,대덕구,신탄진동로48번길,대전광역시대덕구신탄진동737,1492,36.44816325,127.4346107,9,4,4,1,2855,1.0,2,4.0,7.5,1,6
대전광역시,대덕구,신탄진동로47번길,대전광역시대덕구신탄진동743,1493,36.44832384,127.4345708,9,6,4,1,2855,1.0,2,4.0,6.0,1,6
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동737,1494,36.44822648,127.4344989,8,6,4,1,2855,1.0,2,8.0,10.3,5,6
대전광역시,대덕구,금강자전거길,대전광역시대덕구신탄진동4-3,1495,36.4488393,127.4431732,1,4,3,0,2855,0.0,2,2.9,13.4,1,1
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1496,36.43789044,127.4231023,14,2,6,4,1281,0.0,2,6.1,15.3,5,4
대전광역시,대덕구,신탄진로681번길,대전광역시대덕구덕암동342,1497,36.43917619,127.4236485,119,4,6,4,542,0.0,2,6.0,17.9,5,7
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1498,36.43869288,127.423351,27,4,6,4,1281,0.0,2,4.0,12.4,4,2
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1499,36.43608808,127.4224498,7,2,6,4,1281,0.0,0,4.1,5.6,2,1
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동340,1500,36.43967981,127.4237101,32,4,6,4,1281,0.0,0,5.8,6.1,2,2
대전광역시,대덕구,덕암북로96번길,대전광역시대덕구덕암동342,1501,36.43907273,127.4255928,39,4,7,4,542,0.0,1,3.1,6.1,1,2
대전광역시,대덕구,벚꽃길,대전광역시대덕구덕암동200-2,1502,36.43797058,127.4275809,0,2,7,4,542,0.0,3,10.0,26.4,6,4
대전광역시,대덕구,신탄진로,대전광역시대덕구덕암동544,1503,36.43569167,127.4254249,12,2,6,4,2057,1.0,2,8.0,23.5,6,4
대전광역시,대덕구,신탄진로,대전광역시대덕구덕암동544,1504,36.43879461,127.4266201,93,3,7,4,2057,0.0,3,8.2,24.9,8,4
대전광역시,대덕구,신탄진로681번길,대전광역시대덕구덕암동342,1505,36.43890504,127.426478,93,3,7,4,542,0.0,3,5.9,20.6,4,7
대전광역시,대덕구,석봉로3번길,대전광역시대덕구석봉동758,1506,36.44809603,127.4217005,1,6,6,2,4444,0.0,0,12.8,15.1,1,5
대전광역시,대덕구,벚꽃길,대전광역시대덕구상서동267-8,1507,36.43145354,127.4248724,0,1,4,3,446,0.0,1,4.0,20.3,5,4
대전광역시,대덕구,덕암로148번길,대전광역시대덕구덕암동835,1508,36.43246887,127.4231497,66,2,4,3,542,0.0,2,6.1,10.9,2,1
대전광역시,대덕구,덕암로118번길,대전광역시대덕구덕암동189-2,1509,36.43228035,127.4230581,46,1,4,3,542,0.0,2,4.0,10.2,2,1
대전광역시,대덕구,신탄진로,대전광역시대덕구덕암동189-2,1510,36.432177,127.4232154,12,1,4,3,2057,0.0,3,8.1,26.4,7,4
대전광역시,대덕구,신탄진로,대전광역시대덕구덕암동835,1511,36.43249731,127.4234304,64,2,4,3,2057,0.0,3,8.0,23.0,7,4
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1512,36.43433765,127.4218669,10,2,4,3,1281,0.0,2,4.1,5.8,2,1
대전광역시,대덕구,덕암북로,대전광역시대덕구석봉동336,1513,36.44295491,127.4278881,7,5,8,4,4444,0.0,0,5.8,18.3,6,4
대전광역시,대덕구,벚꽃길,대전광역시대덕구석봉동203-4,1514,36.44100851,127.4288786,3,4,7,4,4444,0.0,0,4.0,18.3,2,2
대전광역시,대덕구,신탄진로,대전광역시대덕구석봉동294-12,1515,36.44252158,127.4288753,8,5,8,4,4444,0.0,1,3.5,11.1,1,2
대전광역시,대덕구,덕암북로,대전광역시대덕구석봉동336,1516,36.44395099,127.4257569,37,6,9,4,4444,0.0,2,3.9,4.1,1,2
대전광역시,대덕구,덕암로,대전광역시대덕구석봉동340,1517,36.44383706,127.4255666,42,6,9,4,4444,0.0,2,5.8,6.3,2,2
대전광역시,대덕구,석봉로38번길,대전광역시대덕구석봉동768,1518,36.44436867,127.4258002,38,6,9,3,4444,0.0,3,3.8,6.6,2,2
대전광역시,대덕구,덕암로,대전광역시대덕구석봉동340,1519,36.44327908,127.4253227,13,6,8,4,4444,0.0,2,5.6,5.6,2,2
대전광역시,대덕구,덕암북로,대전광역시대덕구석봉동336,1520,36.44411872,127.4258163,37,6,9,4,4444,0.0,2,6.2,22.7,6,4
대전광역시,대덕구,덕암북로,대전광역시대덕구석봉동336,1521,36.44425047,127.4254174,36,6,9,4,4444,0.0,3,8.1,27.0,6,4
대전광역시,대덕구,덕암로233번길,대전광역시대덕구덕암동340,1522,36.44121962,127.4243314,15,4,7,4,542,0.0,2,3.6,7.0,1,2
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동340,1523,36.44232998,127.424833,14,4,7,4,1281,0.0,3,3.1,6.5,1,2
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동340,1524,36.44112315,127.4243731,13,4,7,4,1281,0.0,2,6.3,5.8,2,2
대전광역시,대덕구,석봉로30번길,대전광역시대덕구석봉동768,1525,36.44477093,127.4246969,6,6,10,4,4444,0.0,2,3.9,4.9,1,2
대전광역시,대덕구,대청로82번길,대전광역시대덕구신탄진동216-3,1526,36.44795077,127.4388081,35,4,4,0,2855,0.0,3,6.0,13.0,4,5
대전광역시,대덕구,신탄진남로,대전광역시대덕구신탄진동739,1527,36.4470105,127.4357023,2,4,4,1,2855,2.0,0,4.0,7.4,2,6
대전광역시,대덕구,신탄진남로,대전광역시대덕구신탄진동739,1528,36.4470836,127.4356371,2,4,4,1,2855,2.0,0,2.3,12.1,1,6
대전광역시,대덕구,신탄진남로,대전광역시대덕구신탄진동739,1529,36.44715642,127.4356985,2,4,4,1,2855,2.0,0,4.0,8.5,2,6
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동215-2,1530,36.44861306,127.4383638,6,4,3,0,2855,0.0,3,8.0,11.7,4,5
대전광역시,대덕구,신탄진북로,대전광역시대덕구신탄진동735,1531,36.44970094,127.4354536,4,4,3,0,2855,0.0,2,5.8,7.9,1,5
대전광역시,대덕구,신탄진북로,대전광역시대덕구신탄진동28,1532,36.44987418,127.4356102,3,4,3,0,2855,0.0,2,5.9,5.6,1,5
대전광역시,대덕구,신탄진남로,대전광역시대덕구신탄진동739,1533,36.44822672,127.4357103,8,4,3,1,2855,1.0,1,4.1,8.0,2,6
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동149-6,1534,36.44835278,127.4359399,8,4,3,1,2855,0.0,1,8.0,12.6,4,1
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동737,1535,36.44839359,127.4355097,8,4,3,1,2855,1.0,1,8.1,10.8,4,6
대전광역시,대덕구,신탄진동로,대전광역시대덕구신탄진동149-6,1536,36.44819128,127.4362913,2,4,3,1,2855,0.0,0,4.0,8.9,1,1
대전광역시,대덕구,당진영덕고속도로,대전광역시대덕구석봉동783,1537,36.44965423,127.4190606,31,5,5,2,4444,1.0,1,5.9,15.9,5,6
대전광역시,대덕구,대덕대로,대전광역시대덕구석봉동783,1538,36.44903971,127.419217,91,6,6,2,9935,1.0,3,5.9,18.5,6,7
대전광역시,대덕구,대덕대로,대전광역시대덕구석봉동766,1539,36.44888438,127.419469,104,6,6,2,9935,1.0,4,5.3,26.5,7,7
대전광역시,대덕구,대덕대로,대전광역시대덕구석봉동766,1540,36.44864499,127.4194143,84,6,6,2,9935,1.0,3,5.9,19.8,6,7
대전광역시,대덕구,대덕대로,대전광역시대덕구석봉동766,1541,36.44874121,127.4195911,84,6,6,2,9935,1.0,3,4.7,6.4,1,6
대전광역시,대덕구,덕암북로4번길,대전광역시대덕구석봉동336,1542,36.44828927,127.4196025,33,6,6,2,4444,1.0,2,4.0,7.1,1,6
대전광역시,대덕구,석봉로3번길,대전광역시대덕구석봉동766,1543,36.44945005,127.4211607,18,6,5,2,4444,2.0,2,4.1,8.3,2,6
대전광역시,대덕구,덕암북로22번길,대전광역시대덕구석봉동336,1544,36.447453,127.4211582,10,6,6,2,4444,1.0,2,4.1,6.8,1,6
대전광역시,대덕구,덕암북로10번길,대전광역시대덕구석봉동336,1545,36.44803354,127.4201303,10,6,6,2,4444,0.0,2,4.0,8.0,1,5
대전광역시,대덕구,덕암로118번길,대전광역시대덕구덕암동838,1546,36.43159518,127.4202289,5,1,4,3,542,2.0,0,6.5,6.9,2,6
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1547,36.43231654,127.4205321,2,1,4,3,1281,2.0,0,4.1,5.8,2,6
대전광역시,대덕구,덕암로125번길,대전광역시대덕구덕암동108-21,1548,36.43226006,127.4204002,2,1,4,3,542,2.0,0,3.9,8.6,2,6
대전광역시,대덕구,덕암로125번안길,대전광역시대덕구덕암동344,1549,36.43288185,127.4200477,2,1,3,3,542,2.0,0,4.0,6.1,1,6
대전광역시,대덕구,덕암로136번길,대전광역시대덕구덕암동838,1550,36.43286855,127.4210775,0,2,4,3,542,1.0,0,4.0,8.0,1,6
대전광역시,대덕구,덕암로,대전광역시대덕구덕암동345,1551,36.43215747,127.4203957,2,1,4,3,1281,2.0,0,4.0,6.8,2,6
대전광역시,대덕구,덕암로125번안길,대전광역시대덕구덕암동109-22,1552,36.4331205,127.4202417,3,2,3,3,542,1.0,0,4.1,9.4,1,6
대전광역시,대덕구,덕암로137번길,대전광역시대덕구덕암동344,1553,36.43343475,127.4204615,5,2,4,3,542,0.0,0,4.0,7.3,2,1
대전광역시,대덕구,덕암로137번길,대전광역시대덕구덕암동344,1554,36.43339997,127.4205905,5,2,4,3,542,0.0,1,4.0,6.3,2,1
대전광역시,대덕구,덕암로125번안길,대전광역시대덕구덕암동344,1555,36.43335869,127.4204905,5,2,4,3,542,0.0,0,4.0,5.4,2,1
대전광역시,대덕구,덕암로137번길,대전광역시대덕구덕암동345,1556,36.43309825,127.4210941,0,2,4,3,542,0.0,1,4.7,7.2,1,1
대전광역시,대덕구,덕암로125번길,대전광역시대덕구덕암동344,1557,36.43244578,127.4198526,3,1,3,3,542,2.0,0,3.5,5.7,2,6
대전광역시,대덕구,덕암로125번안길,대전광역시대덕구덕암동344,1558,36.43252525,127.4198263,3,1,3,3,542,2.0,0,4.0,7.1,2,6
대전광역시,대덕구,덕암로125번길,대전광역시대덕구덕암동344,1559,36.43249389,127.4197188,3,1,3,3,542,2.0,0,4.0,7.1,2,6
대전광역시,대덕구,덕암로125번길,대전광역시대덕구신일동344,1560,36.43266592,127.4190669,2,1,3,3,150,1.0,0,4.0,63.9,2,4
대전광역시,대덕구,대덕대로,대전광역시대덕구석봉동766,1561,36.44967617,127.421345,12,6,5,2,9935,2.0,2,7.7,22.3,6,6
대전광역시,대덕구,대청로,대전광역시대덕구용호동산21-3,1562,36.44859621,127.4501493,0,0,1,0,907,0.0,0,5.0,6.9,3,1
대전광역시,대덕구,금강자전거길,대전광역시대덕구용호동426-1,1563,36.44885998,127.4525355,5,0,1,0,0,0.0,2,2.1,9.2,1,1
대전광역시,대덕구,대청로,대전광역시대덕구삼정동376,1564,36.44968733,127.4568647,4,0,1,0,907,0.0,2,4.0,11.1,2,1
대전광역시,대덕구,대덕대로1527번길,대전광역시대덕구신탄진동464-2,1565,36.45551603,127.4283206,12,4,2,0,2855,0.0,0,3.9,7.7,2,1
대전광역시,대덕구,대덕대로1527번길,대전광역시대덕구신탄진동464-6,1566,36.45522285,127.4282889,11,6,2,0,2855,0.0,0,4.0,8.4,2,1
대전광역시,대덕구,대덕대로1527번길,대전광역시대덕구석봉동522-4,1567,36.45480417,127.4235892,1,4,2,0,4444,0.0,0,4.1,5.6,1,1
대전광역시,대덕구,신탄진로,대전광역시대덕구신탄진동740,1568,36.45484298,127.4288939,13,6,2,0,2855,0.0,0,2.4,7.0,3,1
대전광역시,대덕구,대덕대로1527번길,대전광역시대덕구신탄진동733,1569,36.4538943,127.4285581,6,7,3,0,2855,0.0,1,4.0,6.3,2,5
대전광역시,대덕구,신탄진로,대전광역시대덕구신탄진동464-13,1570,36.45490368,127.4287767,13,6,2,0,2855,0.0,0,4.0,18.2,3,1
대전광역시,대덕구,대청로,대전광역시대덕구신탄진동89-2,1571,36.45291217,127.4346423,16,4,3,0,2855,2.0,3,5.8,10.1,3,6
대전광역시,대덕구,대청로82번길,대전광역시대덕구신탄진동27,1572,36.45333336,127.4367999,4,4,3,0,2855,1.0,1,6.1,6.2,2,6
대전광역시,대덕구,대청로63번길,대전광역시대덕구신탄진동89-1,1573,36.45326224,127.4352188,13,4,3,0,2855,2.0,3,3.9,5.8,2,6
대전광역시,대덕구,오정로77번길,대전광역시대덕구오정동718,1574,36.3528371,127.4087547,9,3,3,3,1543,1.0,0,6.5,11.5,2,6
대전광역시,대덕구,한남로150번길,대전광역시대덕구오정동720,1575,36.35136896,127.4086828,2,3,4,3,1543,0.0,0,7.1,6.2,2,1
대전광역시,대덕구,한남로150번길,대전광역시대덕구오정동720,1576,36.35104137,127.4090925,4,3,4,3,1543,0.0,0,4.2,8.9,2,1
대전광역시,대덕구,한남로150번길,대전광역시대덕구오정동720,1577,36.35196355,127.407963,7,3,3,3,1543,1.0,0,5.8,8.3,2,6
대전광역시,대덕구,오정로75번길,대전광역시대덕구오정동720,1578,36.35192897,127.4081262,6,3,4,3,1543,1.0,0,3.6,8.4,2,6
대전광역시,대덕구,오정로75번길,대전광역시대덕구오정동720,1579,36.35182834,127.4079954,7,3,4,3,1543,1.0,0,4.0,8.0,2,6
대전광역시,대덕구,한남로150번길,대전광역시대덕구오정동720,1580,36.35178341,127.4081623,4,3,4,3,1543,1.0,0,6.1,9.0,2,6
대전광역시,대덕구,오정로78번길,대전광역시대덕구오정동714,1581,36.35456323,127.4113524,5,6,4,3,1543,0.0,0,7.7,6.1,2,5
대전광역시,대덕구,오정로76번길,대전광역시대덕구오정동718,1582,36.35424628,127.414549,17,10,5,3,1543,0.0,2,5.8,9.5,2,5
대전광역시,대덕구,한밭대로1006번길,대전광역시대덕구오정동709,1583,36.3543821,127.4145996,31,10,4,3,1543,0.0,2,6.1,8.7,2,5
대전광역시,대덕구,오정로37번길,대전광역시대덕구오정동727,1584,36.35064001,127.4127041,9,6,4,3,1543,0.0,1,6.0,20.1,2,5
대전광역시,대덕구,오정로38번길,대전광역시대덕구오정동727,1585,36.35084564,127.4128642,9,6,4,3,1543,0.0,2,5.6,12.9,2,5
대전광역시,대덕구,오정로,대전광역시대덕구오정동731,1586,36.35061392,127.4129384,10,6,4,3,1543,0.0,1,8.3,18.5,6,4
대전광역시,대덕구,한남로88번길,대전광역시대덕구오정동729,1587,36.35228817,127.4171948,6,8,5,3,1543,0.0,0,6.4,8.9,2,5
대전광역시,대덕구,대전로,대전광역시대덕구오정동731,1588,36.3513422,127.4155565,3,7,4,3,10945,0.0,0,8.1,23.4,6,4
대전광역시,대덕구,옛신탄진로,대전광역시대덕구오정동425-33,1589,36.35425805,127.4173165,1,9,4,3,1543,0.0,2,4.0,6.8,2,5
대전광역시,대덕구,한남로88번길,대전광역시대덕구오정동729,1590,36.35354414,127.4156341,12,9,5,3,1543,0.0,2,6.6,8.5,2,5
대전광역시,대덕구,오정로38번길,대전광역시대덕구오정동727,1591,36.35326719,127.4151291,11,9,5,3,1543,0.0,1,6.2,21.2,1,2
대전광역시,대덕구,대전천북로,대전광역시대덕구둔산동459-7,1592,36.34994768,127.4055091,5,2,1,2,0,0.0,0,6.5,6.7,3,1
대전광역시,대덕구,오정로23번길,대전광역시대덕구오정동733,1593,36.34978384,127.413774,6,6,4,3,1543,0.0,2,4.2,6.8,1,5
대전광역시,대덕구,오정로37번길,대전광역시대덕구오정동727,1594,36.34917472,127.4112985,7,4,4,3,1543,0.0,0,6.1,12.0,2,1
대전광역시,대덕구,오정로37번길,대전광역시대덕구오정동727,1595,36.34929218,127.4114048,9,4,4,3,1543,0.0,0,4.2,11.7,2,1
대전광역시,대덕구,한남로150번길,대전광역시대덕구오정동727,1596,36.349151,127.4114516,7,4,4,3,1543,0.0,0,6.0,8.3,2,1
대전광역시,대덕구,대전천동쪽자전거2길,대전광역시대덕구오정동414-1,1597,36.34810317,127.4103455,13,3,4,3,1543,0.0,0,3.8,9.5,3,1
대전광역시,대덕구,대화로,대전광역시대덕구대화동254-43,1598,36.36335162,127.4095903,1,3,4,0,423,0.0,0,3.4,6.8,1,1
대전광역시,대덕구,대화로,대전광역시대덕구대화동252-1,1599,36.36377548,127.4097228,0,3,4,0,423,1.0,0,1.7,9.4,1,6
대전광역시,대덕구,한밭대로1009번길,대전광역시대덕구대화동254-43,1600,36.36309194,127.4092824,2,3,4,0,423,0.0,0,4.0,7.5,2,1
대전광역시,대덕구,대화로,대전광역시대덕구대화동254-43,1601,36.36310643,127.4091667,2,3,4,0,423,0.0,0,4.1,7.8,2,1
대전광역시,대덕구,대화로,대전광역시대덕구대화동254-43,1602,36.36317912,127.4092949,2,3,4,0,423,0.0,0,4.2,7.9,2,1
대전광역시,대덕구,한밭대로1003번길,대전광역시대덕구대화동568-1,1603,36.36139855,127.4021904,6,2,0,0,423,0.0,0,4.0,4.0,1,1
대전광역시,대덕구,대화로161번길,대전광역시대덕구대화동289-19,1604,36.3644837,127.4030297,3,1,1,0,423,0.0,0,4.2,9.0,2,1
대전광역시,대덕구,대화로,대전광역시대덕구대화동289-19,1605,36.36459717,127.4029366,3,1,1,0,423,0.0,1,6.1,11.4,2,1
대전광역시,대덕구,대전로1331번길,대전광역시대덕구대화동289-1,1606,36.3673265,127.4010389,4,0,0,0,423,0.0,1,3.9,22.4,2,1
